pelvis_x,pelvis_y,pelvis_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,torso_x,torso_y,torso_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,neck_x,neck_y,neck_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_big_toe_x,left_big_toe_y,left_big_toe_z,right_big_toe_x,right_big_toe_y,right_big_toe_z,left_small_toe_x,left_small_toe_y,left_small_toe_z,right_small_toe_x,right_small_toe_y,right_small_toe_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,nose_x,nose_y,nose_z,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_knuckle_x,left_pinky_knuckle_y,left_pinky_knuckle_z,right_pinky_knuckle_x,right_pinky_knuckle_y,right_pinky_knuckle_z,left_middle_tip_x,left_middle_tip_y,left_middle_tip_z,right_middle_tip_x,right_middle_tip_y,right_middle_tip_z,left_index_knuckle_x,left_index_knuckle_y,left_index_knuckle_z,right_index_knuckle_x,right_index_knuckle_y,right_index_knuckle_z,left_thumb_tip_x,left_thumb_tip_y,left_thumb_tip_z, right_thumb_tip_x, right_thumb_tip_y, right_thumb_tip_z
1828.0,56.4,6288.2,1851.5,41.8,6210.8,1798.3,52.6,6370.2,1813.8,-199.0,6309.1,1863.2,491.4,6206.1,1805.9,478.5,6361.1,1829.3,-449.4,6363.7,1917.3,876.2,6255.5,1845.5,858.6,6405.9,1712.8,969.7,6178.2,1652.6,941.4,6361.9,1745.5,978.0,6140.7,1661.4,930.9,6411.9,1967.5,946.7,6286.4,1897.1,928.6,6425.8,1706.1,-573.8,6387.1,1750.0,-613.0,6376.3,1753.7,-591.8,6426.9,1820.6,-611.9,6344.6,1819.9,-558.8,6457.4,1848.5,-433.0,6195.1,1809.0,-371.0,6499.0,1888.5,-171.1,6122.2,1804.8,-140.1,6549.5,1782.8,75.9,6059.1,1746.6,73.2,6548.2,1776.6,156.9,6023.7,1750.8,143.2,6583.2,1761.2,210.4,6061.8,1750.3,184.3,6536.6,1736.9,149.6,6041.2,1725.4,138.6,6559.4,1729.5,173.4,6051.1,1733.3,155.5,6541.2
1816.9,53.3,6273.7,1837.1,27.8,6195.9,1785.5,42.4,6355.5,1804.7,-205.8,6292.0,1858.0,490.0,6192.8,1798.5,477.6,6347.2,1819.6,-458.1,6341.2,1912.0,874.7,6238.5,1840.0,857.1,6387.3,1709.4,966.7,6165.7,1648.3,937.8,6345.3,1741.1,975.7,6127.0,1656.9,927.4,6394.8,1960.4,944.3,6267.6,1889.0,926.0,6405.4,1699.6,-572.2,6360.0,1742.6,-611.2,6348.5,1745.9,-593.5,6399.4,1813.3,-609.1,6319.0,1812.2,-563.4,6429.7,1842.6,-433.2,6177.2,1804.2,-383.8,6476.7,1883.1,-169.8,6104.8,1798.5,-142.3,6529.8,1778.5,75.7,6044.7,1740.6,63.8,6528.5,1773.0,156.4,6011.6,1743.3,131.4,6561.4,1757.2,209.1,6048.8,1740.2,169.7,6515.8,1733.3,149.1,6028.7,1718.6,125.7,6536.7,1725.6,172.4,6039.0,1726.1,141.0,6518.8
1799.2,48.1,6240.3,1817.2,14.2,6162.5,1766.5,31.4,6321.8,1789.2,-212.6,6256.4,1847.2,486.7,6160.9,1785.1,475.3,6314.0,1803.2,-465.3,6300.4,1900.9,870.6,6203.0,1829.0,853.0,6349.6,1700.9,959.7,6134.4,1638.9,930.7,6309.4,1731.3,970.0,6094.9,1647.4,920.4,6358.0,1946.9,939.0,6230.4,1874.9,920.6,6366.0,1688.5,-569.3,6314.2,1730.4,-607.8,6302.3,1732.7,-594.0,6353.4,1800.8,-604.2,6275.2,1799.2,-566.6,6383.6,1830.9,-433.0,6141.2,1794.1,-395.1,6435.9,1872.2,-167.6,6069.5,1786.6,-144.8,6491.0,1768.8,75.3,6012.5,1728.8,53.0,6489.4,1764.1,155.5,5981.8,1729.8,118.5,6520.2,1747.8,206.5,6017.9,1724.1,154.4,6475.7,1724.4,148.1,5998.5,1706.3,112.0,6494.6,1716.2,170.3,6009.0,1713.3,125.9,6477.3
1785.8,43.4,6216.9,1803.2,5.1,6138.9,1752.0,23.8,6298.2,1777.0,-217.9,6231.1,1839.6,484.3,6138.8,1775.0,473.7,6291.0,1790.4,-470.4,6270.5,1893.0,868.7,6177.7,1820.9,851.0,6322.7,1694.9,954.7,6112.1,1632.0,925.3,6283.6,1724.0,966.1,6071.7,1640.4,915.3,6331.6,1937.2,935.8,6204.0,1863.7,917.4,6337.9,1680.1,-567.5,6280.3,1721.2,-605.7,6267.9,1722.7,-595.2,6319.3,1791.4,-600.5,6242.6,1789.4,-569.6,6349.1,1822.2,-433.0,6115.2,1786.6,-402.2,6406.4,1864.2,-165.6,6044.1,1775.6,-147.8,6463.5,1761.8,75.2,5990.0,1718.3,43.6,6460.6,1757.9,154.9,5961.3,1717.3,109.1,6489.5,1741.2,204.7,5996.5,1709.8,143.9,6445.7,1718.1,147.5,5977.5,1695.1,101.7,6462.8,1709.2,168.9,5988.2,1702.1,115.1,6446.0
1778.9,39.1,6206.5,1795.7,-1.2,6128.2,1745.1,18.1,6287.8,1770.6,-221.9,6218.9,1835.8,483.1,6129.6,1770.1,473.2,6281.3,1783.0,-473.4,6254.2,1889.4,868.8,6166.1,1816.8,851.1,6309.6,1692.4,952.6,6103.1,1628.6,922.7,6271.7,1720.4,964.5,6062.0,1637.0,913.0,6319.4,1932.2,934.7,6191.4,1857.5,916.4,6323.9,1675.5,-567.0,6260.6,1716.0,-605.0,6247.5,1716.7,-596.5,6299.2,1786.1,-597.8,6223.7,1783.7,-571.4,6328.8,1817.3,-433.8,6102.1,1783.7,-405.8,6390.7,1860.1,-164.2,6031.4,1770.9,-149.8,6449.6,1758.5,75.1,5979.8,1714.1,40.4,6446.2,1755.1,154.4,5952.7,1712.3,105.5,6473.7,1738.0,203.3,5987.3,1704.2,140.5,6430.7,1715.2,147.0,5968.6,1690.3,98.1,6446.2,1705.6,167.7,5979.5,1697.0,111.6,6429.7
1776.0,35.8,6206.7,1793.7,-3.8,6127.9,1741.7,15.2,6288.0,1767.8,-224.1,6217.6,1835.5,482.2,6130.5,1767.9,473.4,6281.8,1779.1,-475.1,6249.4,1888.7,869.4,6164.0,1815.7,852.0,6306.8,1692.5,951.4,6102.6,1627.5,921.4,6269.3,1719.8,963.9,6060.9,1635.9,912.0,6316.7,1930.7,934.8,6188.2,1855.0,916.7,6320.0,1673.7,-567.4,6252.4,1713.9,-605.4,6239.1,1713.7,-597.9,6291.2,1784.1,-596.6,6216.6,1781.4,-572.9,6320.6,1816.0,-434.7,6099.9,1782.9,-407.8,6386.5,1859.3,-163.0,6029.7,1769.7,-151.8,6446.8,1758.2,75.5,5980.3,1712.8,38.3,6442.8,1755.4,154.6,5954.7,1710.4,103.6,6468.9,1737.7,203.0,5988.6,1702.2,138.8,6426.5,1715.2,147.2,5970.1,1688.5,96.3,6440.8,1705.1,167.6,5981.3,1695.2,110.0,6424.7
1772.2,33.3,6205.7,1789.7,-5.9,6126.4,1737.7,13.4,6287.1,1764.3,-225.8,6215.3,1834.5,481.6,6130.1,1766.0,473.5,6281.7,1775.4,-476.1,6244.2,1887.6,870.3,6160.8,1814.7,852.7,6303.7,1692.1,951.0,6101.4,1626.5,920.3,6267.2,1718.1,963.7,6058.9,1635.0,910.9,6314.4,1928.9,935.0,6184.0,1853.0,917.0,6316.1,1671.6,-567.6,6244.4,1711.7,-605.5,6230.7,1710.6,-598.6,6283.2,1782.0,-595.2,6209.3,1779.1,-573.4,6312.5,1814.2,-435.6,6096.7,1781.8,-408.8,6382.0,1858.1,-162.3,6026.9,1768.1,-152.6,6443.5,1757.5,75.7,5979.2,1711.7,37.9,6438.9,1755.1,154.6,5954.8,1708.7,103.2,6464.0,1736.7,202.4,5988.1,1700.3,138.5,6422.3,1714.5,147.1,5969.9,1686.7,96.0,6435.2,1703.9,167.3,5981.3,1693.2,109.7,6419.5
1771.6,31.8,6208.5,1789.4,-6.5,6128.8,1737.2,12.6,6290.0,1763.4,-226.6,6217.0,1835.2,481.7,6133.6,1766.2,474.1,6284.8,1773.6,-476.1,6243.2,1888.1,871.9,6162.4,1814.9,854.1,6304.7,1692.9,951.4,6104.7,1626.6,920.1,6268.6,1717.8,964.2,6061.7,1635.2,910.9,6315.6,1929.0,936.1,6184.9,1852.8,918.0,6316.7,1670.6,-567.9,6241.1,1710.6,-605.7,6227.0,1708.8,-599.1,6279.8,1781.2,-594.2,6206.5,1778.1,-573.7,6309.0,1813.7,-436.1,6097.6,1782.1,-408.8,6381.9,1858.2,-162.0,6027.9,1769.0,-152.4,6444.0,1757.7,75.9,5981.7,1712.2,38.7,6439.5,1755.8,154.8,5958.3,1709.0,103.7,6463.8,1737.1,202.2,5991.1,1700.4,139.0,6422.5,1714.9,147.2,5973.1,1686.7,96.6,6434.5,1703.8,167.2,5984.6,1693.1,110.4,6419.1
1770.8,31.7,6207.6,1787.9,-6.6,6127.6,1737.1,12.5,6289.4,1762.2,-227.0,6215.2,1834.5,481.7,6133.3,1765.6,474.7,6284.4,1771.0,-476.3,6239.1,1887.2,872.7,6159.7,1814.0,855.0,6302.0,1692.7,951.4,6103.9,1625.8,919.6,6267.3,1716.5,964.1,6060.2,1634.5,910.5,6314.2,1927.5,936.4,6181.3,1851.0,918.3,6313.0,1668.9,-567.8,6235.4,1708.7,-605.5,6220.6,1706.3,-599.0,6273.7,1779.5,-593.1,6200.8,1776.2,-573.7,6302.7,1811.8,-436.5,6095.0,1781.3,-409.0,6378.3,1857.2,-161.6,6025.6,1768.4,-152.8,6441.3,1756.7,76.0,5980.7,1711.5,38.2,6436.8,1755.4,154.7,5958.0,1707.9,103.5,6460.3,1736.4,201.8,5990.3,1699.0,138.8,6419.3,1714.2,147.2,5972.5,1685.5,96.4,6430.6,1702.9,167.0,5984.1,1691.8,110.3,6415.4
1771.1,31.1,6206.3,1787.8,-7.3,6126.0,1738.1,11.9,6288.2,1762.0,-227.7,6213.0,1834.2,481.3,6132.1,1765.2,475.1,6283.3,1769.5,-476.5,6235.1,1886.0,872.7,6156.1,1812.9,855.0,6299.0,1692.1,950.7,6101.7,1624.9,918.8,6265.0,1715.3,963.6,6057.3,1633.6,909.7,6311.7,1925.9,936.3,6176.9,1849.2,918.2,6309.1,1667.3,-567.4,6230.1,1706.9,-604.9,6214.9,1703.8,-598.5,6268.2,1777.7,-592.1,6195.7,1774.4,-573.5,6296.9,1810.1,-437.0,6092.4,1781.5,-409.1,6374.9,1856.2,-161.1,6023.0,1767.8,-153.1,6438.1,1755.6,76.0,5979.2,1710.9,37.9,6433.9,1754.8,154.6,5957.3,1707.0,103.1,6456.8,1735.8,201.1,5989.3,1697.9,138.4,6416.1,1713.4,147.0,5971.6,1684.6,96.1,6426.9,1702.1,166.6,5983.3,1690.8,110.0,6411.9
